full_path,relative_path,folder,extension,size_bytes,created_at,modified_at,line_count,include_count,declare_count,type_count,function_count,sub_count,const_count,first_nonempty,content_info
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_main.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,1115,2026-05-08 18:27:57,2026-05-08 18:24:07,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_meta_parse.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_meta_parse.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,1958,2026-05-08 18:27:57,2026-05-08 16:35:11,56,0,0,0,0,3,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=3; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_validation.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_validation.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,4496,2026-05-08 18:27:57,2026-05-08 16:35:11,146,0,0,0,6,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=7; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\uxm31_compiler_fb.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,8797,2026-05-08 18:27:57,2026-05-08 18:24:07,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\hooks\hook_parser_ext.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\hooks\hook_parser_ext.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\hooks,.bas,222,2026-05-08 18:27:57,2026-05-08 16:35:11,7,0,0,0,1,0,0,#ifndef UXM_HOOK_PARSER_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_host.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_host.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,122,2026-05-08 18:27:57,2026-05-08 16:35:11,3,0,0,0,0,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_io.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_io.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,5308,2026-05-08 18:27:57,2026-05-08 16:35:11,263,0,0,0,22,10,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=22; sub=10; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_memory.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,7924,2026-05-08 18:27:57,2026-05-08 16:35:11,358,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_meta_dispatch.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,15307,2026-05-08 18:27:57,2026-05-08 17:47:38,706,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_status_flags.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_status_flags.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,2710,2026-05-08 18:27:57,2026-05-08 16:35:11,99,0,0,0,7,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=7; sub=9; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\uxm31_runtime_fb_full.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,8088,2026-05-08 18:27:57,2026-05-08 18:24:07,163,18,97,0,0,0,27,"#Lang ""fb""",include=18; declare=97; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\hooks,.bas,262,2026-05-08 18:27:57,2026-05-08 16:35:11,7,0,0,0,1,0,0,#ifndef UXM_RUNTIME_HOOK_DISPATCH_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_bio_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_bio_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,9916,2026-05-08 18:27:57,2026-05-08 16:35:11,332,0,0,0,8,13,3,#ifndef UXM_RUNTIME_BIO_SERVICES_BAS,include=0; declare=0; type=0; function=8; sub=13; const=3
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_complex_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_complex_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,6052,2026-05-08 18:27:57,2026-05-08 17:16:46,154,0,0,0,1,5,1,#ifndef UXM_RUNTIME_COMPLEX_SERVICES_BAS,include=0; declare=0; type=0; function=1; sub=5; const=1
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_file_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_file_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,11230,2026-05-08 18:27:57,2026-05-08 16:35:11,419,0,0,0,5,18,6,#ifndef UXM_RUNTIME_FILE_SERVICES_BAS,include=0; declare=0; type=0; function=5; sub=18; const=6
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_fp_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_fp_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,20821,2026-05-08 18:27:57,2026-05-08 16:35:11,745,0,25,0,13,13,0,' UX-FP V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=25; type=0; function=13; sub=13; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_math_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_math_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,11900,2026-05-08 18:27:57,2026-05-08 16:35:11,371,0,14,0,7,10,0,' UX-MATH V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=14; type=0; function=7; sub=10; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_matrix_advanced_tensor_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_matrix_advanced_tensor_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,13613,2026-05-08 18:27:57,2026-05-08 17:48:14,476,0,15,0,9,7,2,' UXM V3.3 Stage-10 Matrix Advanced + Tensor Basic Services,include=0; declare=15; type=0; function=9; sub=7; const=2
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_matrix_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_matrix_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,16974,2026-05-08 18:27:57,2026-05-08 16:35:11,579,0,27,0,12,16,0,' UX-MAT V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=27; type=0; function=12; sub=16; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_numeric_methods_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_numeric_methods_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,10461,2026-05-08 18:27:57,2026-05-08 17:16:46,227,0,0,0,10,2,1,#ifndef UXM_RUNTIME_NUMERIC_METHODS_SERVICES_BAS,include=0; declare=0; type=0; function=10; sub=2; const=1
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_probability_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_probability_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,6720,2026-05-08 18:27:57,2026-05-08 17:18:05,188,0,0,0,6,4,3,#ifndef UXM_RUNTIME_PROBABILITY_SERVICES_BAS,include=0; declare=0; type=0; function=6; sub=4; const=3
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_statistics_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_statistics_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,12065,2026-05-08 18:27:57,2026-05-08 16:36:06,299,0,0,0,11,4,2,#ifndef UXM_RUNTIME_STATISTICS_SERVICES_BAS,include=0; declare=0; type=0; function=11; sub=4; const=2
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_string_ext_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_string_ext_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,12094,2026-05-08 18:27:57,2026-05-08 16:35:11,321,0,0,0,5,18,0,#ifndef UXM_RUNTIME_STRING_EXT_SERVICES_BAS,include=0; declare=0; type=0; function=5; sub=18; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_string_services.bas,1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services\runtime_string_services.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_hotfix1_package\UXM_V33_STAGE10\uxm\core\runtime\services,.bas,15236,2026-05-08 18:27:57,2026-05-08 16:35:11,552,0,0,0,7,24,3,#ifndef UXM_RUNTIME_STRING_SERVICES_BAS,include=0; declare=0; type=0; function=7; sub=24; const=3
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions\arge_parse_math_additions.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions\arge_parse_math_additions.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions,.bas,4900,2026-05-08 18:18:27,2026-05-08 16:35:11,155,0,8,1,3,5,0,' Add these declarations to uxm31_compiler_final.bas,include=0; declare=8; type=1; function=3; sub=5; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\extensions,.bas,5916,2026-05-08 18:18:27,2026-05-08 16:35:11,190,0,6,0,3,3,0,' UX-MAT V1 compiler ARGE additions,include=0; declare=6; type=0; function=3; sub=3; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_addressing.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_addressing.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,6988,2026-05-08 18:18:27,2026-05-08 16:35:11,176,0,0,0,4,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_asm_emit.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_asm_emit.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,29572,2026-05-08 18:18:27,2026-05-08 17:47:38,741,0,0,0,6,15,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=15; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_cli.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,9101,2026-05-08 18:18:27,2026-05-08 16:35:11,255,0,0,0,4,4,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_lexer_parser.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_lexer_parser.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,11161,2026-05-08 18:18:27,2026-05-08 16:35:11,346,0,0,0,2,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=2; sub=7; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_main.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,1109,2026-05-08 18:18:27,2026-05-08 17:47:38,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_meta_parse.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_meta_parse.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,1958,2026-05-08 18:18:27,2026-05-08 16:35:11,56,0,0,0,0,3,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=3; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_validation.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\native_validation.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,4496,2026-05-08 18:18:27,2026-05-08 16:35:11,146,0,0,0,6,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=7; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\uxm31_compiler_fb.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\compiler\native,.bas,8794,2026-05-08 18:18:27,2026-05-08 17:47:38,210,9,59,0,0,0,75,"#Lang ""fb""",include=9; declare=59; type=0; function=0; sub=0; const=75
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\hooks\hook_parser_ext.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\hooks\hook_parser_ext.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\hooks,.bas,222,2026-05-08 18:18:27,2026-05-08 16:35:11,7,0,0,0,1,0,0,#ifndef UXM_HOOK_PARSER_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_host.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_host.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,122,2026-05-08 18:18:27,2026-05-08 16:35:11,3,0,0,0,0,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_io.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_io.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,5308,2026-05-08 18:18:27,2026-05-08 16:35:11,263,0,0,0,22,10,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=22; sub=10; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_memory.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,7924,2026-05-08 18:18:27,2026-05-08 16:35:11,358,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_meta_dispatch.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,15307,2026-05-08 18:18:27,2026-05-08 17:47:38,706,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_status_flags.bas,1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime\runtime_status_flags.bas,C:\Users\mete\Downloads\1\uxm dosyalari\UXM_V33_STAGE10_matrix_adv_tensor_patch_package\UXM_V33_STAGE10\uxm\core\runtime,.bas,2710,2026-05-08 18:18:27,2026-05-08 16:35:11,99,0,0,0,7,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=7; sub=9; const=0
